,school_name,school_code,f_teacher_count,m_teacher_count,year,percent_male
956,Marshfield - Furnace Brook Middle,1710310,52.8,14.8,13.0,0.21893491124260359
957,Marshfield - Gov Edward Winslow,1710020,19.8,3.2,13.0,0.1391304347826087
958,Marshfield - Marshfield High,1710505,69.3,35.0,13.0,0.33557046979865773
959,Marshfield - Martinson Elementary,1710025,20.3,2.0,13.0,0.08968609865470852
960,Marshfield - South River,1710010,20.0,3.9,13.0,0.16317991631799164
962,Marthas Vineyard - Marthas Vineyard Regional High,7000505,43.1,30.9,13.0,0.4175675675675675
964,Masconomet - Masconomet Regional High School,7050505,43.7,30.9,13.0,0.41420911528150134
967,Mashpee - Mashpee High,1720505,20.8,20.2,13.0,0.4926829268292683
976,Medfield - Medfield Senior High,1750505,44.2,16.1,13.0,0.2669983416252073
991,Medway - Medway High,1770505,27.8,16.6,13.0,0.3738738738738739
992,Medway - Medway Middle,1770305,33.6,13.9,13.0,0.2926315789473684
993,Medway - Memorial Elementary,1770015,22.0,0.0,13.0,0.0
998,Melrose - Melrose High,1780505,37.7,27.1,13.0,0.41820987654320985
1002,Mendon-Upton - Henry P Clough,7100179,24.5,1.0,13.0,0.0392156862745098
1003,Mendon-Upton - Memorial School,7100001,23.5,2.0,13.0,0.0784313725490196
1004,Mendon-Upton - Miscoe Hill School,7100015,39.3,8.0,13.0,0.16913319238900634
1005,Mendon-Upton - Nipmuc Regional High,7100510,26.0,19.6,13.0,0.4298245614035088
1006,Methuen - Comprehensive Grammar School,1810050,50.9,10.7,13.0,0.17370129870129872
1007,Methuen - Donald P Timony Grammar,1810060,57.0,13.7,13.0,0.19377652050919375
1008,Methuen - Marsh Grammar School,1810030,57.4,5.7,13.0,0.09033280507131537
1009,Methuen - Methuen High,1810505,65.8,42.5,13.0,0.3924284395198523
1011,Methuen - Tenney Grammar School,1810055,58.8,7.8,13.0,0.11711711711711713
1016,Middleborough - Middleborough High,1820505,25.1,31.1,13.0,0.5533807829181495
1029,Millis - Clyde F Brown,1870005,32.0,0.4,13.0,0.01234567901234568
1030,Millis - Millis High School,1870505,13.7,11.4,13.0,0.4541832669322709
1031,Millis - Millis Middle,1870020,22.9,5.4,13.0,0.19081272084805656
1036,Milton - Milton High,1890505,39.4,33.5,13.0,0.4595336076817558
1038,Minuteman Regional Vocational Technical - Minuteman Regional High,8300605,20.0,24.6,13.0,0.5515695067264574
1039,Mohawk Trail - Buckland-Shelburne Regional,7170005,13.7,1.0,13.0,0.06802721088435375
1042,Mohawk Trail - Mohawk Trail Regional High,7170505,21.4,12.9,13.0,0.37609329446064144
1051,Monson - Monson Innovation High School,1910505,18.0,10.0,13.0,0.35714285714285715
1053,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,8320605,37.9,61.9,13.0,0.6202404809619239
1055,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,4700105,54.6,35.2,13.0,0.39198218262806234
1059,Nantucket - Nantucket High,1970505,21.6,14.8,13.0,0.40659340659340654
1060,Narragansett - Baldwinville Elementary,7200005,9.9,0.5,13.0,0.04807692307692307
1061,Narragansett - Narragansett Middle,7200305,16.1,8.8,13.0,0.3534136546184739
1062,Narragansett - Narragansett Regional High,7200505,22.6,14.2,13.0,0.3858695652173913
1065,Nashoba - Center School,7250020,31.3,2.0,13.0,0.060060060060060066
1066,Nashoba - Florence Sawyer School,7250025,42.2,7.9,13.0,0.15768463073852296
1067,Nashoba - Hale,7250310,12.1,5.6,13.0,0.3163841807909604
1068,Nashoba - Luther Burbank Middle School,7250305,13.9,3.5,13.0,0.20114942528735633
1069,Nashoba - Mary Rowlandson Elementary,7250010,25.4,2.7,13.0,0.09608540925266905
1070,Nashoba - Nashoba Regional,7250505,30.3,18.2,13.0,0.3752577319587629
1071,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,8520605,19.5,29.9,13.0,0.6052631578947368
1078,Natick - Natick High,1980505,53.2,37.4,13.0,0.41280353200883
1080,Nauset - Nauset Regional High,6600505,48.9,28.7,13.0,0.3698453608247423
1081,Nauset - Nauset Regional Middle,6600305,34.4,9.7,13.0,0.2199546485260771
1082,Needham - Broadmeadow,1990005,24.5,2.1,13.0,0.07894736842105263
1084,Needham - Hillside Elementary,1990035,19.6,2.1,13.0,0.0967741935483871
1085,Needham - John Eliot,1990020,16.9,1.6,13.0,0.08648648648648649
1086,Needham - Needham High,1990505,47.5,42.9,13.0,0.47455752212389374
1087,Needham - Newman Elementary,1990050,29.5,1.3,13.0,0.04220779220779221
1088,Needham - Pollard Middle,1990405,40.9,17.2,13.0,0.29604130808950085
1089,Needham - William Mitchell,1990040,21.0,3.7,13.0,0.14979757085020243
1108,New Bedford - New Bedford High,2010505,102.3,79.4,13.0,0.4369840396257568
1121,Newburyport - Newburyport High,2040505,28.1,17.0,13.0,0.376940133037694
1138,Newton - Newton North High,2070505,69.2,60.0,13.0,0.4643962848297214
1139,Newton - Newton South High,2070510,67.8,47.5,13.0,0.411968777103209
1145,Norfolk - Freeman-Kennedy School,2080005,23.9,4.0,13.0,0.14336917562724016
1147,Norfolk County Agricultural - Norfolk County Agricultural,9150705,20.8,19.4,13.0,0.48258706467661683
1152,North Andover - Annie L Sargent School,2110018,25.0,2.7,13.0,0.09747292418772564
1153,North Andover - Atkinson,2110001,26.1,1.1,13.0,0.04044117647058824
1154,North Andover - Franklin,2110010,22.4,0.9,13.0,0.03862660944206009
1155,North Andover - Kittredge,2110015,10.2,1.4,13.0,0.12068965517241378
1156,North Andover - North Andover High,2110505,52.1,28.8,13.0,0.35599505562422745
1157,North Andover - North Andover Middle,2110305,44.1,20.6,13.0,0.31839258114374036
1158,North Andover - Thomson,2110020,16.1,0.0,13.0,0.0
1160,North Attleborough - Amvet Boulevard,2120007,18.9,0.0,13.0,0.0
1161,North Attleborough - Community,2120030,17.6,1.3,13.0,0.06878306878306878
1162,North Attleborough - Falls,2120010,11.4,2.4,13.0,0.17391304347826086
1163,North Attleborough - Joseph W Martin Jr Elementary,2120013,25.6,0.4,13.0,0.015384615384615385
1164,North Attleborough - North Attleboro High,2120505,43.9,31.1,13.0,0.4146666666666667
1166,North Attleborough - North Attleborough Middle,2120305,43.3,26.7,13.0,0.3814285714285714
1171,North Middlesex - Ashby Elementary,7350010,13.6,0.6,13.0,0.04225352112676056
1172,North Middlesex - Hawthorne Brook,7350030,16.2,9.8,13.0,0.37692307692307697
1173,North Middlesex - Nissitissit Middle School,7350310,23.2,10.1,13.0,0.3033033033033033
1174,North Middlesex - North Middlesex Regional,7350505,29.1,23.8,13.0,0.44990548204158787
1178,North Middlesex - Varnum Brook,7350035,32.5,4.9,13.0,0.1310160427807487
1182,North Reading - North Reading High,2170505,31.3,25.1,13.0,0.4450354609929078
1185,Northampton - Bridge Street,2100005,14.9,2.0,13.0,0.1183431952662722
1186,Northampton - Jackson Street,2100020,15.2,2.0,13.0,0.11627906976744186
1187,Northampton - John F Kennedy Middle School,2100410,34.0,16.9,13.0,0.3320235756385069
1188,Northampton - Leeds,2100025,19.2,1.0,13.0,0.04950495049504951
1189,Northampton - Northampton High,2100505,27.3,22.0,13.0,0.44624746450304265
1190,Northampton - R. K. Finn Ryan Road,2100029,13.8,1.0,13.0,0.06756756756756756
1191,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,4060705,16.9,30.0,13.0,0.6396588486140725
1192,Northboro-Southboro - Algonquin Regional High,7300505,62.6,27.4,13.0,0.3044444444444444
1193,Northborough - Fannie E Proctor,2130015,15.3,1.5,13.0,0.08928571428571429
1194,Northborough - Lincoln Street,2130003,15.4,2.0,13.0,0.1149425287356322
1195,Northborough - Marguerite E Peaslee,2130014,17.3,1.5,13.0,0.07978723404255318
1196,Northborough - Marion E Zeh,2130020,19.2,2.0,13.0,0.09433962264150944
1197,Northborough - Robert E. Melican Middle School,2130305,35.0,10.7,13.0,0.23413566739606123
1199,Northbridge - Northbridge High,2140505,31.2,15.5,13.0,0.3319057815845824
1200,Northbridge - Northbridge Middle,2140305,28.6,8.8,13.0,0.23529411764705882
1201,Northbridge - W Edward Balmer,2140001,27.7,1.1,13.0,0.03819444444444445
1202,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,8530605,34.3,50.8,13.0,0.5969447708578144
1203,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,8510605,17.1,8.5,13.0,0.33203125
1204,Norton - Henri A. Yelle,2180060,19.1,1.0,13.0,0.04975124378109452
1207,Norton - Norton High,2180505,33.7,18.3,13.0,0.35192307692307695
1208,Norton - Norton Middle,2180305,29.2,12.0,13.0,0.2912621359223301
1210,Norwell - Norwell High,2190505,23.8,24.2,13.0,0.5041666666666667
1220,Norwood - Norwood High,2200505,44.6,30.0,13.0,0.4021447721179625
1222,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,8550605,15.0,24.0,13.0,0.6153846153846154
1223,Old Rochester - Old Rochester Regional High,7400505,23.0,19.7,13.0,0.46135831381733017
1228,Orleans - Orleans Elementary,2240005,15.8,3.0,13.0,0.15957446808510636
1230,Oxford - Clara Barton,2260005,16.3,0.4,13.0,0.023952095808383235
1231,Oxford - Oxford High,2260505,23.9,23.5,13.0,0.4957805907172996
1232,Oxford - Oxford Middle,2260405,28.0,9.9,13.0,0.2612137203166227
1233,Palmer - Converse Middle,2270305,25.5,3.5,13.0,0.1206896551724138
1234,Palmer - Old Mill Pond,2270008,38.4,4.0,13.0,0.09433962264150944
1235,Palmer - Palmer High,2270505,27.9,14.0,13.0,0.3341288782816229
1236,Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,8600605,26.8,49.4,13.0,0.6482939632545931
1237,Peabody - Captain Samuel Brown,2290005,24.7,1.6,13.0,0.060836501901140684
1238,Peabody - Center,2290015,18.4,1.1,13.0,0.05641025641025642
1239,Peabody - J Henry Higgins Middle,2290305,64.3,30.0,13.0,0.3181336161187699
1240,Peabody - John E Burke,2290007,17.3,0.9,13.0,0.049450549450549455
1241,Peabody - John E. McCarthy,2290016,17.9,1.8,13.0,0.09137055837563453
1242,Peabody - Peabody Veterans Memorial High,2290510,73.4,61.6,13.0,0.4562962962962963
1243,Peabody - South Memorial,2290035,20.6,3.2,13.0,0.13445378151260504
1244,Peabody - Thomas Carroll,2290010,29.6,3.2,13.0,0.09756097560975609
1245,Peabody - West Memorial,2290045,18.5,0.1,13.0,0.005376344086021505
1246,Peabody - William A Welch Sr,2290027,17.6,1.5,13.0,0.07853403141361257
1252,Pembroke - Pembroke High School,2310505,43.3,17.5,13.0,0.2878289473684211
1258,Pentucket - Pentucket Regional Sr High,7450505,30.1,19.3,13.0,0.3906882591093117
1268,Pioneer Valley Performing Arts Charter Public (District) - Pioneer Valley Performing Arts Charter Public School,4790505,16.6,22.4,13.0,0.5743589743589743
1274,Pittsfield - Pittsfield High,2360505,35.6,25.1,13.0,0.4135090609555189
1278,Pittsfield - Taconic High,2360510,34.1,17.7,13.0,0.3416988416988417
1291,Plymouth - Plymouth North High,2390505,51.6,29.5,13.0,0.3637484586929717
1292,Plymouth - Plymouth South High,2390515,60.0,55.9,13.0,0.48231233822260566
1299,Quabbin - Hardwick Elementary,7530005,13.8,3.2,13.0,0.18823529411764706
1300,Quabbin - Hubbardston Center,7530010,18.4,1.4,13.0,0.07070707070707072
1302,Quabbin - Oakham Center,7530025,13.3,2.0,13.0,0.13071895424836602
1303,Quabbin - Quabbin Regional High School,7530505,31.0,24.5,13.0,0.44144144144144143
1304,Quabbin - Quabbin Regional Middle School,7530405,21.2,8.2,13.0,0.2789115646258503
1305,Quabbin - Ruggles Lane,7530030,23.6,2.3,13.0,0.08880308880308879
1306,Quaboag Regional - Quaboag Regional High,7780505,31.3,19.0,13.0,0.3777335984095428
1309,Quincy - Atherton Hough,2430040,18.7,2.4,13.0,0.1137440758293839
1310,Quincy - Atlantic Middle,2430305,24.0,7.2,13.0,0.23076923076923078
1311,Quincy - Beechwood Knoll Elementary,2430020,19.1,1.9,13.0,0.09047619047619047
1312,Quincy - Broad Meadows Middle,2430310,16.2,6.8,13.0,0.2956521739130435
1313,Quincy - Central Middle,2430315,24.5,12.7,13.0,0.34139784946236557
1314,Quincy - Charles A Bernazzani Elementary,2430025,17.6,1.9,13.0,0.09743589743589744
1315,Quincy - Clifford H Marshall Elementary,2430055,38.7,0.0,13.0,0.0
1316,Quincy - Francis W Parker,2430075,22.0,2.3,13.0,0.09465020576131686
1317,Quincy - Lincoln-Hancock Community School,2430035,42.1,1.6,13.0,0.036613272311212815
1318,Quincy - Merrymount,2430060,19.1,3.0,13.0,0.13574660633484162
1319,Quincy - Montclair,2430065,24.3,0.5,13.0,0.020161290322580645
1320,Quincy - North Quincy High,2430510,44.4,39.6,13.0,0.4714285714285714
1321,Quincy - Point Webster Middle,2430325,22.0,8.4,13.0,0.27631578947368424
1322,Quincy - Quincy High,2430505,58.8,45.7,13.0,0.43732057416267944
1323,Quincy - Reay E Sterling Middle,2430320,24.5,4.2,13.0,0.14634146341463417
1324,Quincy - Snug Harbor Community School,2430090,28.5,2.2,13.0,0.07166123778501629
1325,Quincy - Squantum,2430095,22.4,2.7,13.0,0.10756972111553786
1326,Quincy - Wollaston School,2430110,19.9,1.0,13.0,0.04784688995215311
1330,Randolph - Elizabeth G Lyons Elementary,2440020,17.5,2.0,13.0,0.10256410256410256
1331,Randolph - J F Kennedy Elementary,2440018,28.5,1.0,13.0,0.03389830508474576
1332,Randolph - Margaret L Donovan,2440015,21.0,2.0,13.0,0.08695652173913043
1333,Randolph - Martin E Young Elementary,2440040,17.5,3.0,13.0,0.14634146341463414
1334,Randolph - Randolph Community Middle,2440410,36.0,11.0,13.0,0.23404255319148937
1335,Randolph - Randolph High,2440505,35.6,19.1,13.0,0.3491773308957953
1342,Reading - Reading Memorial High,2460505,47.0,24.3,13.0,0.34081346423562414
1351,Revere - Revere High,2480505,67.5,42.9,13.0,0.3885869565217391
1358,River Valley Charter (District) - River Valley Charter School,4820050,12.0,5.4,13.0,0.31034482758620696
1364,Rockland - Rockland Senior High,2510505,24.7,14.4,13.0,0.36828644501278773
1366,Rockport - Rockport High,2520510,16.4,9.8,13.0,0.37404580152671757
1378,Salem - Salem High,2580505,72.6,38.1,13.0,0.3441734417344174
1386,Sandwich - Oak Ridge,2610025,35.0,6.8,13.0,0.1626794258373206
1387,Sandwich - Sandwich High,2610505,38.3,25.8,13.0,0.4024960998439938
1389,Saugus - Belmonte Saugus Middle,2620305,34.2,12.3,13.0,0.2645161290322581
1390,Saugus - Douglas Waybright,2620067,11.8,1.2,13.0,0.0923076923076923
1391,Saugus - Lynnhurst,2620040,13.3,0.4,13.0,0.029197080291970802
1392,Saugus - Oaklandvale,2620050,12.7,0.4,13.0,0.03053435114503817
1393,Saugus - Saugus High,2620505,31.1,20.5,13.0,0.39728682170542634
1394,Saugus - Veterans Memorial,2620065,30.0,2.0,13.0,0.0625
1400,Scituate - Scituate High School,2640505,37.5,22.5,13.0,0.375
1405,Seekonk - Seekonk High,2650505,25.0,17.8,13.0,0.41588785046728977
1410,Sharon - Sharon High,2660505,48.4,28.5,13.0,0.3706111833550065
1412,Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,8710605,61.1,60.0,13.0,0.49545829892650706
1413,Sherborn - Pine Hill,2690010,25.5,2.0,13.0,0.07272727272727272
1420,Shrewsbury - Shrewsbury Sr High,2710505,63.1,27.6,13.0,0.30429988974641675
1425,Silver Lake - Silver Lake Regional High,7600505,47.1,26.0,13.0,0.3556771545827634
1427,Smith Leadership Academy Charter Public (District) - Smith Leadership Academy Charter Public School,4190305,12.2,7.0,13.0,0.36458333333333337
1434,Somerville - Albert F. Argenziano School at Lincoln Park,2740087,30.1,4.3,13.0,0.125
1435,Somerville - Arthur D Healey,2740075,27.5,6.4,13.0,0.18879056047197643
1436,Somerville - Benjamin G Brown,2740015,15.0,2.2,13.0,0.12790697674418605
1438,Somerville - E Somerville Community,2740111,27.8,9.1,13.0,0.24661246612466126
1440,Somerville - John F Kennedy,2740083,27.6,6.8,13.0,0.19767441860465115
1442,Somerville - Somerville High,2740505,60.7,44.2,13.0,0.4213536701620591
1443,Somerville - West Somerville Neighborhood,2740115,20.5,3.1,13.0,0.1313559322033898
1444,Somerville - Winter Hill Community,2740120,26.5,5.4,13.0,0.16927899686520378
1449,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,8290605,34.0,39.5,13.0,0.5374149659863946
1451,South Shore Regional Vocational Technical - So Shore Vocational Technical High,8730605,23.6,31.6,13.0,0.572463768115942
1452,Southampton - William E Norris,2750005,27.0,5.0,13.0,0.15625
1456,Southborough - P Brent Trottier,2760305,26.5,10.9,13.0,0.2914438502673797
1461,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,8720605,49.5,45.8,13.0,0.4805876180482686
1467,Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,8760605,48.7,60.2,13.0,0.5528007346189164
1470,Southwick-Tolland-Granville Regional School District - Southwick-Tolland Regional High,7660505,29.0,15.8,13.0,0.35267857142857145
1472,Spencer-E Brookfield - David Prouty High,7670505,19.4,15.0,13.0,0.436046511627907
1473,Spencer-E Brookfield - East Brookfield Elementary,7670008,13.4,1.5,13.0,0.10067114093959731
1474,Spencer-E Brookfield - Knox Trail Junior High,7670415,14.0,8.0,13.0,0.36363636363636365
1477,Spencer-E Brookfield - Wire Village School,7670040,15.6,2.0,13.0,0.11363636363636363
1497,Springfield - High School Of Commerce,2810510,48.5,35.0,13.0,0.41916167664670656
1498,Springfield - High School/Science-Tech,2810530,60.0,40.5,13.0,0.40298507462686567
1514,Springfield - Putnam Vocational Technical High School,2810620,52.8,77.4,13.0,0.5944700460829494
1519,Springfield - Springfield Central High,2810500,71.6,68.1,13.0,0.4874731567644953
1536,Stoneham - Stoneham High,2840505,35.8,15.2,13.0,0.2980392156862745
1544,Stoughton - Stoughton High,2850505,49.6,30.9,13.0,0.3838509316770186
1547,Sturgis Charter Public (District) - Sturgis Charter Public School,4890505,43.0,33.2,13.0,0.4356955380577428
1556,Sutton - Sutton High School,2900510,16.1,12.5,13.0,0.43706293706293703
1561,Swampscott - Swampscott High,2910505,32.2,19.9,13.0,0.38195777351247595
1565,Swansea - Joseph Case High,2920505,16.0,27.3,13.0,0.630484988452656
1570,Tantasqua - Tantasqua Regional Sr High,7700505,35.9,40.3,13.0,0.5288713910761156
1571,Tantasqua - Tantasqua Regional Vocational,7700605,3.7,9.9,13.0,0.7279411764705882
1591,Tewksbury - Tewksbury Memorial High,2950505,34.7,26.8,13.0,0.43577235772357725
1595,Tri County Regional Vocational Technical - Tri County Regional Vocational Technical,8780605,37.0,43.6,13.0,0.5409429280397023
1599,Triton - Triton Regional High School,7730505,23.6,28.4,13.0,0.5461538461538461
1603,Tyngsborough - Tyngsborough High School,3010505,20.1,16.7,13.0,0.453804347826087
1608,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,8790605,21.0,42.0,13.0,0.6666666666666666
1609,Uxbridge - McCloskey Middle School,3040015,18.2,6.0,13.0,0.24793388429752067
1611,Uxbridge - Uxbridge High,3040505,21.5,10.2,13.0,0.3217665615141956
1614,Wachusett - Central Tree Middle,7750310,14.1,9.0,13.0,0.3896103896103896
1615,Wachusett - Chocksett Middle School,7750315,20.8,5.0,13.0,0.19379844961240308
1616,Wachusett - Davis Hill Elementary,7750018,21.5,4.0,13.0,0.1568627450980392
1617,Wachusett - Dawson,7750020,21.6,1.0,13.0,0.04424778761061947
1619,Wachusett - Glenwood Elementary School,7750060,17.9,3.0,13.0,0.14354066985645933
1620,Wachusett - Houghton Elementary,7750027,21.5,2.0,13.0,0.0851063829787234
1621,Wachusett - Leroy E.Mayo,7750032,22.0,2.0,13.0,0.08333333333333333
1622,Wachusett - Mountview Middle,7750305,25.4,13.0,13.0,0.3385416666666667
